dst,src,Protocol,pktcount,pktcount,label
8.0,3.0,2,95624,95624,0
8.0,3.0,2,95624,95624,0
8.0,3.0,2,70471,70471,0
3.0,8.0,2,70471,70471,0
3.0,8.0,2,70471,70471,0
3.0,8.0,2,50936,50936,1
3.0,8.0,2,50936,50936,1
3.0,7.0,2,50936,50936,1
3.0,7.0,2,35239,35239,1
3.0,7.0,2,35239,35239,1
3.0,7.0,2,35239,35239,1
3.0,8.0,2,117900,117900,0
3.0,8.0,2,117900,117900,0
3.0,8.0,2,117900,117900,0
3.0,8.0,2,86644,86644,0
3.0,8.0,2,86644,86644,0
3.0,8.0,2,86644,86644,0
3.0,8.0,2,95624,95624,0
3.0,8.0,2,95624,95624,0
7.0,3.0,2,95624,95624,0
7.0,3.0,2,70471,70471,0
7.0,3.0,2,70471,70471,0
3.0,7.0,2,70471,70471,0
3.0,7.0,2,101412,101412,1
3.0,7.0,2,101412,101412,1
8.0,3.0,2,101412,101412,1
8.0,3.0,2,50445,50445,1
8.0,3.0,2,50445,50445,1
3.0,8.0,2,50445,50445,1
3.0,8.0,2,70156,70156,1
3.0,8.0,2,70156,70156,1
3.0,7.0,2,70156,70156,1
3.0,7.0,2,34735,34735,1
3.0,7.0,2,34735,34735,1
3.0,8.0,2,34735,34735,1
3.0,8.0,2,117900,117900,0
3.0,8.0,2,117900,117900,0
3.0,7.0,2,117900,117900,0
3.0,7.0,2,117900,117900,0
3.0,7.0,2,86644,86644,0
3.0,7.0,2,86644,86644,0
3.0,8.0,2,86644,86644,0
3.0,8.0,2,86644,86644,0
3.0,8.0,2,95624,95624,0
3.0,8.0,2,95624,95624,0
3.0,8.0,2,95624,95624,0
3.0,8.0,2,95624,95624,0
3.0,8.0,2,70471,70471,0
3.0,8.0,2,70471,70471,0
7.0,3.0,2,70471,70471,0
7.0,3.0,2,70471,70471,0
7.0,3.0,2,50936,50936,1
7.0,3.0,2,50936,50936,1
3.0,7.0,2,50936,50936,1
3.0,7.0,2,50936,50936,1
3.0,7.0,2,35387,35387,1
3.0,7.0,2,35387,35387,1
8.0,3.0,2,35387,35387,1
8.0,3.0,2,35387,35387,1
8.0,3.0,2,50196,50196,1
8.0,3.0,2,50196,50196,1
3.0,8.0,2,50196,50196,1
3.0,8.0,2,49738,49738,1
3.0,8.0,2,49738,49738,1
3.0,8.0,2,49738,49738,1
3.0,7.0,2,34606,34606,1
3.0,7.0,2,34606,34606,1
3.0,7.0,2,34606,34606,1
3.0,8.0,2,33596,33596,1
3.0,8.0,2,33596,33596,1
3.0,8.0,2,33596,33596,1
7.0,3.0,2,50382,50382,1
7.0,3.0,2,50382,50382,1
7.0,3.0,2,50382,50382,1
3.0,7.0,2,50192,50192,1
3.0,7.0,2,50192,50192,1
3.0,7.0,2,50192,50192,1
8.0,3.0,2,34605,34605,1
8.0,3.0,2,34605,34605,1
8.0,3.0,2,34605,34605,1
3.0,8.0,2,34623,34623,1
3.0,8.0,2,34623,34623,1
3.0,8.0,2,34623,34623,1
3.0,8.0,2,131403,131403,0
3.0,8.0,2,131403,131403,0
3.0,8.0,2,131403,131403,0
3.0,8.0,2,96638,96638,0
3.0,7.0,2,96638,96638,0
3.0,7.0,2,96638,96638,0
3.0,7.0,2,109127,109127,0
7.0,3.0,2,109127,109127,0
7.0,3.0,2,109127,109127,0
7.0,3.0,2,80449,80449,0
3.0,8.0,2,80449,80449,0
3.0,8.0,2,80449,80449,0
3.0,8.0,2,120164,120164,1
8.0,3.0,2,120164,120164,1
8.0,3.0,2,120164,120164,1
8.0,3.0,2,59821,59821,1
7.0,3.0,2,59821,59821,1
7.0,3.0,2,59821,59821,1
7.0,3.0,2,88940,88940,1
3.0,7.0,2,88940,88940,1
3.0,7.0,2,88940,88940,1
3.0,7.0,2,44127,44127,1
8.0,3.0,2,44127,44127,1
8.0,3.0,2,44127,44127,1
8.0,3.0,2,131403,131403,0
3.0,8.0,2,131403,131403,0
3.0,8.0,2,131403,131403,0
3.0,8.0,2,131403,131403,0
3.0,8.0,2,96638,96638,0
3.0,8.0,2,96638,96638,0
3.0,8.0,2,96638,96638,0
3.0,8.0,2,96638,96638,0
3.0,7.0,2,44838,44838,1
3.0,7.0,2,44838,44838,1
3.0,7.0,2,44838,44838,1
3.0,7.0,2,44838,44838,1
3.0,8.0,2,131403,131403,0
3.0,8.0,2,131403,131403,0
3.0,8.0,2,131403,131403,0
3.0,8.0,2,96638,96638,0
3.0,7.0,2,96638,96638,0
3.0,7.0,2,96638,96638,0
3.0,7.0,2,131403,131403,0
7.0,3.0,2,131403,131403,0
7.0,3.0,2,131403,131403,0
7.0,3.0,2,131403,131403,0
3.0,8.0,2,96638,96638,0
3.0,8.0,2,96638,96638,0
3.0,8.0,2,96638,96638,0
8.0,3.0,2,96638,96638,0
8.0,3.0,2,109127,109127,0
8.0,3.0,2,109127,109127,0
3.0,8.0,2,109127,109127,0
3.0,8.0,2,109127,109127,0
3.0,8.0,2,80449,80449,0
3.0,8.0,2,80449,80449,0
7.0,3.0,2,80449,80449,0
7.0,3.0,2,80449,80449,0
7.0,3.0,2,60312,60312,1
7.0,3.0,2,60312,60312,1
3.0,7.0,2,60312,60312,1
3.0,7.0,2,60312,60312,1
3.0,7.0,2,44779,44779,1
3.0,7.0,2,44779,44779,1
8.0,3.0,2,44779,44779,1
8.0,3.0,2,44779,44779,1
8.0,3.0,2,131403,131403,0
8.0,3.0,2,131403,131403,0
3.0,8.0,2,131403,131403,0
3.0,8.0,2,131403,131403,0
3.0,8.0,2,96638,96638,0
3.0,8.0,2,96638,96638,0
7.0,3.0,2,96638,96638,0
7.0,3.0,2,96638,96638,0
7.0,3.0,2,44881,44881,1
3.0,7.0,2,44881,44881,1
3.0,7.0,2,44881,44881,1
3.0,7.0,2,44881,44881,1
8.0,3.0,2,131403,131403,0
8.0,3.0,2,131403,131403,0
8.0,3.0,2,131403,131403,0
3.0,8.0,2,131403,131403,0
3.0,8.0,2,96638,96638,0
3.0,8.0,2,96638,96638,0
3.0,7.0,2,96638,96638,0
3.0,7.0,2,96638,96638,0
3.0,7.0,2,59572,59572,1
3.0,8.0,2,59572,59572,1
3.0,8.0,2,59572,59572,1
3.0,8.0,2,59114,59114,1
7.0,3.0,2,59114,59114,1
7.0,3.0,2,59114,59114,1
7.0,3.0,2,43998,43998,1
3.0,7.0,2,43998,43998,1
3.0,7.0,2,43998,43998,1
3.0,7.0,2,42988,42988,1
8.0,3.0,2,42988,42988,1
8.0,3.0,2,42988,42988,1
8.0,3.0,2,131403,131403,0
3.0,8.0,2,131403,131403,0
3.0,8.0,2,131403,131403,0
3.0,8.0,2,96638,96638,0
3.0,8.0,2,96638,96638,0
3.0,8.0,2,96638,96638,0
3.0,8.0,2,109127,109127,0
3.0,8.0,2,109127,109127,0
7.0,3.0,2,109127,109127,0
7.0,3.0,2,80449,80449,0
7.0,3.0,2,80449,80449,0
3.0,7.0,2,80449,80449,0
3.0,7.0,2,60312,60312,1
3.0,7.0,2,60312,60312,1
8.0,3.0,2,60312,60312,1
8.0,3.0,2,44631,44631,1
8.0,3.0,2,44631,44631,1
3.0,8.0,2,44631,44631,1
3.0,8.0,2,59642,59642,1
3.0,8.0,2,59642,59642,1
3.0,7.0,2,59642,59642,1
3.0,7.0,2,59642,59642,1
3.0,7.0,2,59564,59564,1
3.0,8.0,2,59564,59564,1
3.0,8.0,2,59564,59564,1
3.0,8.0,2,59564,59564,1
3.0,8.0,2,44019,44019,1
3.0,8.0,2,44019,44019,1
3.0,8.0,2,44019,44019,1
3.0,8.0,2,44019,44019,1
3.0,7.0,2,44048,44048,1
3.0,7.0,2,44048,44048,1
3.0,7.0,2,44048,44048,1
3.0,7.0,2,44048,44048,1
3.0,8.0,2,59758,59758,1
3.0,8.0,2,59758,59758,1
3.0,8.0,2,59758,59758,1
3.0,8.0,2,59568,59568,1
7.0,3.0,2,59568,59568,1
7.0,3.0,2,59568,59568,1
7.0,3.0,2,43997,43997,1
7.0,3.0,2,43997,43997,1
3.0,7.0,2,43997,43997,1
3.0,7.0,2,44015,44015,1
3.0,7.0,2,44015,44015,1
3.0,7.0,2,44015,44015,1
8.0,3.0,2,122639,122639,0
8.0,3.0,2,122639,122639,0
8.0,3.0,2,122639,122639,0
8.0,3.0,2,122639,122639,0
3.0,8.0,2,90444,90444,0
3.0,8.0,2,90444,90444,0
3.0,8.0,2,90444,90444,0
3.0,8.0,2,90444,90444,0
7.0,3.0,2,69744,69744,1
7.0,3.0,2,69744,69744,1
7.0,3.0,2,69744,69744,1
3.0,7.0,2,69744,69744,1
3.0,7.0,2,54185,54185,1
3.0,7.0,2,54185,54185,1
8.0,3.0,2,54185,54185,1
8.0,3.0,2,54185,54185,1
8.0,3.0,2,54287,54287,1
3.0,8.0,2,54287,54287,1
3.0,8.0,2,54287,54287,1
3.0,8.0,2,54287,54287,1
3.0,7.0,2,54244,54244,1
3.0,7.0,2,54244,54244,1
3.0,7.0,2,54244,54244,1
7.0,3.0,2,54244,54244,1
7.0,3.0,2,122639,122639,0
7.0,3.0,2,122639,122639,0
3.0,8.0,2,122639,122639,0
3.0,8.0,2,90444,90444,0
3.0,8.0,2,90444,90444,0
8.0,3.0,2,90444,90444,0
8.0,3.0,2,69744,69744,1
8.0,3.0,2,69744,69744,1
3.0,7.0,2,69744,69744,1
3.0,7.0,2,54037,54037,1
3.0,7.0,2,54037,54037,1
3.0,8.0,2,54037,54037,1
3.0,8.0,2,69004,69004,1
3.0,8.0,2,69004,69004,1
3.0,7.0,2,69004,69004,1
3.0,7.0,2,68546,68546,1
3.0,7.0,2,68546,68546,1
7.0,3.0,2,68546,68546,1
7.0,3.0,2,53404,53404,1
7.0,3.0,2,53404,53404,1
3.0,8.0,2,53404,53404,1
3.0,8.0,2,52394,52394,1
3.0,8.0,2,52394,52394,1
8.0,3.0,2,52394,52394,1
8.0,3.0,2,69190,69190,1
8.0,3.0,2,69190,69190,1
3.0,8.0,2,69190,69190,1
3.0,8.0,2,69000,69000,1
3.0,8.0,2,69000,69000,1
3.0,8.0,2,69000,69000,1
3.0,8.0,2,53403,53403,1
3.0,8.0,2,53403,53403,1
3.0,8.0,2,53403,53403,1
3.0,8.0,2,53421,53421,1
3.0,7.0,2,53421,53421,1
3.0,7.0,2,53421,53421,1
3.0,7.0,2,122639,122639,0
3.0,7.0,2,122639,122639,0
3.0,8.0,2,122639,122639,0
3.0,8.0,2,90444,90444,0
3.0,8.0,2,90444,90444,0
3.0,8.0,2,90444,90444,0
7.0,3.0,2,139028,139028,1
7.0,3.0,2,139028,139028,1
7.0,3.0,2,139028,139028,1
7.0,3.0,2,69253,69253,1
3.0,7.0,2,69253,69253,1
3.0,7.0,2,69253,69253,1
3.0,7.0,2,107752,107752,1
3.0,7.0,2,107752,107752,1
8.0,3.0,2,107752,107752,1
8.0,3.0,2,53533,53533,1
8.0,3.0,2,53533,53533,1
8.0,3.0,2,53533,53533,1
3.0,8.0,2,69074,69074,1
3.0,8.0,2,69074,69074,1
3.0,8.0,2,69074,69074,1
3.0,8.0,2,69074,69074,1
7.0,3.0,2,68996,68996,1
7.0,3.0,2,68996,68996,1
7.0,3.0,2,68996,68996,1
3.0,7.0,2,68996,68996,1
3.0,7.0,2,53425,53425,1
3.0,7.0,2,53425,53425,1
8.0,3.0,2,53425,53425,1
8.0,3.0,2,53425,53425,1
8.0,3.0,2,53454,53454,1
3.0,8.0,2,53454,53454,1
3.0,8.0,2,53454,53454,1
3.0,8.0,2,53454,53454,1
7.0,3.0,2,63543,63543,1
7.0,3.0,2,63543,63543,1
7.0,3.0,2,63543,63543,1
3.0,7.0,2,63543,63543,1
3.0,7.0,2,78345,78345,1
3.0,7.0,2,78345,78345,1
8.0,3.0,2,78345,78345,1
8.0,3.0,2,78345,78345,1
8.0,3.0,2,78267,78267,1
3.0,8.0,2,78267,78267,1
3.0,8.0,2,78267,78267,1
3.0,8.0,2,78267,78267,1
3.0,8.0,2,62681,62681,1
3.0,8.0,2,62681,62681,1
3.0,8.0,2,62681,62681,1
8.0,3.0,2,62681,62681,1
8.0,3.0,2,62710,62710,1
8.0,3.0,2,62710,62710,1
8.0,3.0,2,62710,62710,1
3.0,8.0,2,62710,62710,1
3.0,8.0,2,78461,78461,1
3.0,8.0,2,78461,78461,1
3.0,8.0,2,78461,78461,1
8.0,3.0,2,78271,78271,1
8.0,3.0,2,78271,78271,1
8.0,3.0,2,78271,78271,1
3.0,8.0,2,62659,62659,1
3.0,8.0,2,62659,62659,1
3.0,8.0,2,62659,62659,1
3.0,8.0,2,62677,62677,1
3.0,8.0,2,62677,62677,1
3.0,8.0,2,62677,62677,1
3.0,8.0,2,79015,79015,1
8.0,3.0,2,79015,79015,1
8.0,3.0,2,79015,79015,1
8.0,3.0,2,63293,63293,1
3.0,8.0,2,63293,63293,1
3.0,8.0,2,63293,63293,1
3.0,8.0,2,63500,63500,1
3.0,8.0,2,63500,63500,1
3.0,8.0,2,63500,63500,1
3.0,8.0,2,63500,63500,1
3.0,8.0,2,78275,78275,1
3.0,8.0,2,78275,78275,1
3.0,8.0,2,78275,78275,1
3.0,8.0,2,77817,77817,1
8.0,3.0,2,77817,77817,1
8.0,3.0,2,77817,77817,1
8.0,3.0,2,62660,62660,1
3.0,8.0,2,62660,62660,1
3.0,8.0,2,62660,62660,1
3.0,8.0,2,61650,61650,1
3.0,8.0,2,61650,61650,1
3.0,8.0,2,61650,61650,1
3.0,8.0,2,79015,79015,1
3.0,8.0,2,79015,79015,1
3.0,8.0,2,79015,79015,1
3.0,8.0,2,79015,79015,1
3.0,8.0,2,63441,63441,1
3.0,8.0,2,63441,63441,1
3.0,8.0,2,63441,63441,1
3.0,8.0,2,63441,63441,1
3.0,8.0,2,157570,157570,1
3.0,8.0,2,157570,157570,1
8.0,3.0,2,157570,157570,1
8.0,3.0,2,78524,78524,1
8.0,3.0,2,78524,78524,1
8.0,3.0,2,78524,78524,1
8.0,3.0,2,126264,126264,1
8.0,3.0,2,126264,126264,1
3.0,8.0,2,126264,126264,1
3.0,8.0,2,62789,62789,1
3.0,8.0,2,62789,62789,1
3.0,8.0,2,62789,62789,1
3.0,8.0,2,72418,72418,1
3.0,8.0,2,72418,72418,1
8.0,3.0,2,72418,72418,1
8.0,3.0,2,72418,72418,1
8.0,3.0,2,175286,175286,1
8.0,3.0,2,175286,175286,1
3.0,8.0,2,175286,175286,1
3.0,8.0,2,87382,87382,1
3.0,8.0,2,87382,87382,1
3.0,8.0,2,87382,87382,1
3.0,8.0,2,144014,144014,1
3.0,8.0,2,144014,144014,1
3.0,8.0,2,144014,144014,1
3.0,8.0,2,71664,71664,1
8.0,3.0,2,71664,71664,1
8.0,3.0,2,71664,71664,1
8.0,3.0,2,72375,72375,1
3.0,8.0,2,72375,72375,1
3.0,8.0,2,72375,72375,1
3.0,8.0,2,72375,72375,1
3.0,8.0,2,87873,87873,1
3.0,8.0,2,87873,87873,1
3.0,8.0,2,87873,87873,1
3.0,8.0,2,87873,87873,1
3.0,8.0,2,72316,72316,1
3.0,8.0,2,72316,72316,1
3.0,8.0,2,72316,72316,1
3.0,8.0,2,72316,72316,1
3.0,8.0,2,87319,87319,1
3.0,8.0,2,87319,87319,1
3.0,8.0,2,87319,87319,1
3.0,8.0,2,87129,87129,1
3.0,8.0,2,87129,87129,1
3.0,8.0,2,87129,87129,1
3.0,8.0,2,71534,71534,1
8.0,3.0,2,71534,71534,1
8.0,3.0,2,71534,71534,1
8.0,3.0,2,71552,71552,1
3.0,8.0,2,71552,71552,1
3.0,8.0,2,71552,71552,1
3.0,8.0,2,87203,87203,1
8.0,3.0,2,87203,87203,1
8.0,3.0,2,87203,87203,1
8.0,3.0,2,87203,87203,1
8.0,3.0,2,87125,87125,1
3.0,8.0,2,87125,87125,1
3.0,8.0,2,87125,87125,1
3.0,8.0,2,87125,87125,1
3.0,8.0,2,71556,71556,1
8.0,3.0,2,71556,71556,1
8.0,3.0,2,71556,71556,1
8.0,3.0,2,71556,71556,1
3.0,8.0,2,71585,71585,1
3.0,8.0,2,71585,71585,1
3.0,8.0,2,71585,71585,1
8.0,3.0,2,71585,71585,1
8.0,3.0,2,87133,87133,1
8.0,3.0,2,87133,87133,1
3.0,8.0,2,87133,87133,1
3.0,8.0,2,86675,86675,1
3.0,8.0,2,86675,86675,1
12.0,12.0,2,86675,86675,1
12.0,12.0,2,71535,71535,1
12.0,12.0,2,71535,71535,1
12.0,12.0,2,71535,71535,1
11.0,13.0,2,70525,70525,1
11.0,13.0,2,70525,70525,1
11.0,13.0,2,70525,70525,1
11.0,13.0,2,87873,87873,1
12.0,2.0,2,87873,87873,1
12.0,2.0,2,87873,87873,1
12.0,2.0,2,72168,72168,1
12.0,2.0,2,72168,72168,1
2.0,13.0,2,72168,72168,1
2.0,13.0,2,81124,81124,1
2.0,13.0,2,81124,81124,1
2.0,13.0,2,81124,81124,1
12.0,10.0,2,81124,81124,1
12.0,10.0,2,95853,95853,1
12.0,10.0,2,95853,95853,1
12.0,10.0,2,95853,95853,1
10.0,13.0,2,95395,95395,1
10.0,13.0,2,95395,95395,1
10.0,13.0,2,95395,95395,1
10.0,13.0,2,80241,80241,1
12.0,18.0,2,80241,80241,1
12.0,18.0,2,80241,80241,1
12.0,18.0,2,79231,79231,1
12.0,18.0,2,79231,79231,1
17.0,13.0,2,79231,79231,1
17.0,13.0,2,192726,192726,1
17.0,13.0,2,192726,192726,1
17.0,13.0,2,192726,192726,1
12.0,15.0,2,96102,96102,1
12.0,15.0,2,96102,96102,1
12.0,15.0,2,96102,96102,1
12.0,15.0,2,161426,161426,1
14.0,13.0,2,161426,161426,1
14.0,13.0,2,161426,161426,1
14.0,13.0,2,80370,80370,1
14.0,13.0,2,80370,80370,1
12.0,2.0,2,80370,80370,1
12.0,2.0,2,95923,95923,1
12.0,2.0,2,95923,95923,1
12.0,2.0,2,95923,95923,1
2.0,13.0,2,95923,95923,1
2.0,13.0,2,95845,95845,1
2.0,13.0,2,95845,95845,1
2.0,13.0,2,95845,95845,1
17.0,13.0,2,95845,95845,1
17.0,13.0,2,80262,80262,1
17.0,13.0,2,80262,80262,1
17.0,13.0,2,80262,80262,1
12.0,18.0,2,80262,80262,1
12.0,18.0,2,80291,80291,1
12.0,18.0,2,80291,80291,1
12.0,18.0,2,80291,80291,1
12.0,15.0,2,80291,80291,1
12.0,15.0,2,96593,96593,1
12.0,15.0,2,96593,96593,1
12.0,15.0,2,96593,96593,1
12.0,10.0,2,96593,96593,1
12.0,10.0,2,81022,81022,1
12.0,10.0,2,81022,81022,1
10.0,13.0,2,81022,81022,1
10.0,13.0,2,81022,81022,1
10.0,13.0,2,81081,81081,1
12.0,2.0,2,81081,81081,1
12.0,2.0,2,81081,81081,1
12.0,2.0,2,81081,81081,1
12.0,2.0,2,96039,96039,1
2.0,13.0,2,96039,96039,1
2.0,13.0,2,96039,96039,1
2.0,13.0,2,95849,95849,1
2.0,13.0,2,95849,95849,1
17.0,13.0,2,95849,95849,1
17.0,13.0,2,80240,80240,1
17.0,13.0,2,80240,80240,1
17.0,13.0,2,80240,80240,1
12.0,18.0,2,80258,80258,1
12.0,18.0,2,80258,80258,1
12.0,18.0,2,80258,80258,1
12.0,18.0,2,96593,96593,1
12.0,15.0,2,96593,96593,1
12.0,15.0,2,96593,96593,1
12.0,15.0,2,80874,80874,1
12.0,15.0,2,80874,80874,1
14.0,13.0,2,80874,80874,1
14.0,13.0,2,105263,105263,1
14.0,13.0,2,105263,105263,1
14.0,13.0,2,105263,105263,1
12.0,12.0,2,105263,105263,1
12.0,12.0,2,89688,89688,1
12.0,12.0,2,89688,89688,1
11.0,13.0,2,89688,89688,1
11.0,13.0,2,89688,89688,1
11.0,13.0,2,89747,89747,1
12.0,10.0,2,89747,89747,1
12.0,10.0,2,89747,89747,1
12.0,10.0,2,89747,89747,1
10.0,13.0,2,104593,104593,1
10.0,13.0,2,104593,104593,1
10.0,13.0,2,104593,104593,1
12.0,2.0,2,104593,104593,1
12.0,2.0,2,104514,104514,1
12.0,2.0,2,104514,104514,1
12.0,2.0,2,104514,104514,1
2.0,13.0,2,104514,104514,1
2.0,13.0,2,88928,88928,1
2.0,13.0,2,88928,88928,1
2.0,13.0,2,88928,88928,1
12.0,15.0,2,88928,88928,1
12.0,15.0,2,88956,88956,1
12.0,15.0,2,88956,88956,1
12.0,15.0,2,88956,88956,1
12.0,2.0,2,88956,88956,1
12.0,2.0,2,105263,105263,1
12.0,2.0,2,105263,105263,1
2.0,13.0,2,105263,105263,1
2.0,13.0,2,89540,89540,1
2.0,13.0,2,89540,89540,1
17.0,13.0,2,89540,89540,1
17.0,13.0,2,104709,104709,1
17.0,13.0,2,104709,104709,1
12.0,18.0,2,104709,104709,1
12.0,18.0,2,104519,104519,1
12.0,18.0,2,104519,104519,1
12.0,15.0,2,104519,104519,1
12.0,15.0,2,88905,88905,1
12.0,15.0,2,88905,88905,1
12.0,10.0,2,88905,88905,1
12.0,10.0,2,88923,88923,1
12.0,10.0,2,88923,88923,1
10.0,13.0,2,88923,88923,1
10.0,13.0,2,89789,89789,1
10.0,13.0,2,89789,89789,1
12.0,12.0,2,89789,89789,1
12.0,12.0,2,89789,89789,1
12.0,12.0,2,210065,210065,1
12.0,12.0,2,210065,210065,1
11.0,13.0,2,210065,210065,1
11.0,13.0,2,104772,104772,1
11.0,13.0,2,104772,104772,1
11.0,13.0,2,104772,104772,1
12.0,2.0,2,178757,178757,1
12.0,2.0,2,178757,178757,1
12.0,2.0,2,178757,178757,1
12.0,2.0,2,89035,89035,1
2.0,13.0,2,89035,89035,1
2.0,13.0,2,89035,89035,1
2.0,13.0,2,104523,104523,1
2.0,13.0,2,104523,104523,1
12.0,10.0,2,104523,104523,1
12.0,10.0,2,104065,104065,1
12.0,10.0,2,104065,104065,1
12.0,10.0,2,104065,104065,1
10.0,13.0,2,88906,88906,1
10.0,13.0,2,88906,88906,1
10.0,13.0,2,88906,88906,1
10.0,13.0,2,87896,87896,1
12.0,18.0,2,87896,87896,1
12.0,18.0,2,87896,87896,1
12.0,18.0,2,98725,98725,1
12.0,18.0,2,98725,98725,1
17.0,13.0,2,98725,98725,1
17.0,13.0,2,98725,98725,1
17.0,13.0,2,114169,114169,1
17.0,13.0,2,114169,114169,1
12.0,15.0,2,114169,114169,1
12.0,15.0,2,114169,114169,1
12.0,15.0,2,98623,98623,1
12.0,15.0,2,98623,98623,1
14.0,13.0,2,98623,98623,1
14.0,13.0,2,98623,98623,1
14.0,13.0,2,227877,227877,1
14.0,13.0,2,227877,227877,1
12.0,2.0,2,227877,227877,1
12.0,2.0,2,113678,113678,1
12.0,2.0,2,113678,113678,1
2.0,13.0,2,113678,113678,1
2.0,13.0,2,196628,196628,1
2.0,13.0,2,196628,196628,1
17.0,13.0,2,196628,196628,1
17.0,13.0,2,97971,97971,1
17.0,13.0,2,97971,97971,1
12.0,18.0,2,97971,97971,1
12.0,18.0,2,98682,98682,1
12.0,18.0,2,98682,98682,1
12.0,15.0,2,98682,98682,1
12.0,15.0,2,98682,98682,1
12.0,15.0,2,113498,113498,1
12.0,2.0,2,113498,113498,1
12.0,2.0,2,113498,113498,1
12.0,2.0,2,113498,113498,1
12.0,2.0,2,113420,113420,1
2.0,13.0,2,113420,113420,1
2.0,13.0,2,113420,113420,1
2.0,13.0,2,113420,113420,1
2.0,13.0,2,97863,97863,1
12.0,15.0,2,97863,97863,1
12.0,15.0,2,97863,97863,1
12.0,15.0,2,97863,97863,1
12.0,15.0,2,97892,97892,1
12.0,2.0,2,97892,97892,1
12.0,2.0,2,97892,97892,1
12.0,2.0,2,97892,97892,1
12.0,2.0,2,113428,113428,1
2.0,13.0,2,113428,113428,1
2.0,13.0,2,113428,113428,1
2.0,13.0,2,112970,112970,1
2.0,13.0,2,112970,112970,1
17.0,13.0,2,112970,112970,1
17.0,13.0,2,97842,97842,1
17.0,13.0,2,97842,97842,1
17.0,13.0,2,97842,97842,1
12.0,18.0,2,96832,96832,1
12.0,18.0,2,96832,96832,1
12.0,18.0,2,96832,96832,1
12.0,18.0,2,114169,114169,1
12.0,15.0,2,114169,114169,1
12.0,15.0,2,114169,114169,1
12.0,15.0,2,98475,98475,1
12.0,15.0,2,98475,98475,1
12.0,2.0,2,98475,98475,1
12.0,2.0,2,113615,113615,1
12.0,2.0,2,113615,113615,1
12.0,2.0,2,113615,113615,1
2.0,13.0,2,113424,113424,1
2.0,13.0,2,113424,113424,1
2.0,13.0,2,113424,113424,1
2.0,13.0,2,97841,97841,1
17.0,13.0,2,97841,97841,1
17.0,13.0,2,97841,97841,1
17.0,13.0,2,97859,97859,1
17.0,13.0,2,97859,97859,1
12.0,18.0,2,97859,97859,1
12.0,18.0,2,107659,107659,1
12.0,18.0,2,107659,107659,1
12.0,18.0,2,107659,107659,1
12.0,15.0,2,107659,107659,1
12.0,15.0,2,122513,122513,1
12.0,15.0,2,122513,122513,1
12.0,15.0,2,122513,122513,1
14.0,13.0,2,122323,122323,1
14.0,13.0,2,122323,122323,1
14.0,13.0,2,122323,122323,1
14.0,13.0,2,106775,106775,1
12.0,12.0,2,106775,106775,1
12.0,12.0,2,106775,106775,1
12.0,12.0,2,106793,106793,1
11.0,13.0,2,106793,106793,1
11.0,13.0,2,106793,106793,1
11.0,13.0,2,123067,123067,1
12.0,10.0,2,123067,123067,1
12.0,10.0,2,123067,123067,1
12.0,10.0,2,107409,107409,1
10.0,13.0,2,107409,107409,1
10.0,13.0,2,107409,107409,1
10.0,13.0,2,107616,107616,1
12.0,12.0,2,107616,107616,1
12.0,12.0,2,107616,107616,1
12.0,12.0,2,107616,107616,1
11.0,13.0,2,123067,123067,1
11.0,13.0,2,123067,123067,1
11.0,13.0,2,123067,123067,1
12.0,10.0,2,123067,123067,1
12.0,10.0,2,107557,107557,1
12.0,10.0,2,107557,107557,1
10.0,13.0,2,107557,107557,1
10.0,13.0,2,107557,107557,1
10.0,13.0,2,122397,122397,1
12.0,2.0,2,122397,122397,1
12.0,2.0,2,122397,122397,1
12.0,2.0,2,122397,122397,1
12.0,2.0,2,122319,122319,1
2.0,13.0,2,122319,122319,1
2.0,13.0,2,122319,122319,1
2.0,13.0,2,122319,122319,1
2.0,13.0,2,106797,106797,1
17.0,13.0,2,106797,106797,1
17.0,13.0,2,106797,106797,1
17.0,13.0,2,106797,106797,1
17.0,13.0,2,106826,106826,1
12.0,18.0,2,106826,106826,1
12.0,18.0,2,106826,106826,1
12.0,18.0,2,106826,106826,1
12.0,18.0,2,122327,122327,1
12.0,15.0,2,122327,122327,1
12.0,15.0,2,122327,122327,1
12.0,15.0,2,121869,121869,1
12.0,15.0,2,121869,121869,1
14.0,13.0,2,121869,121869,1
14.0,13.0,2,106776,106776,1
14.0,13.0,2,106776,106776,1
14.0,13.0,2,106776,106776,1
12.0,10.0,2,105766,105766,1
12.0,10.0,2,105766,105766,1
12.0,10.0,2,105766,105766,1
10.0,13.0,2,245674,245674,1
10.0,13.0,2,245674,245674,1
10.0,13.0,2,245674,245674,1
12.0,2.0,2,122576,122576,1
12.0,2.0,2,122576,122576,1
12.0,2.0,2,122576,122576,1
2.0,13.0,2,214496,214496,1
2.0,13.0,2,214496,214496,1
2.0,13.0,2,214496,214496,1
17.0,13.0,2,106905,106905,1
17.0,13.0,2,106905,106905,1
17.0,13.0,2,106905,106905,1
12.0,18.0,2,129999,129999,1
12.0,18.0,2,129999,129999,1
12.0,18.0,2,129999,129999,1
12.0,15.0,2,115714,115714,1
12.0,15.0,2,115714,115714,1
12.0,15.0,2,115714,115714,1
12.0,2.0,2,259538,259538,0
12.0,2.0,2,259538,259538,0
12.0,2.0,2,259538,259538,0
12.0,2.0,2,129508,129508,1
2.0,13.0,2,129508,129508,1
